Calculation1,School,City,County/State/ Territory,Count,All,Female,Male,Unknown
NARBONNE HIGH SCHOOL51140,NARBONNE HIGH SCHOOL,Harbor City,Los Angeles,App,24,17,7,
NARBONNE HIGH SCHOOL51140,NARBONNE HIGH SCHOOL,Harbor City,Los Angeles,Adm,12,9,3,
NARBONNE HIGH SCHOOL51140,NARBONNE HIGH SCHOOL,Harbor City,Los Angeles,Enr,4,4,,
NATOMAS CHARTER SCHOOL PERFORM52803,NATOMAS CHARTER SCHOOL PERFORM,Sacramento,Sacramento,App,31,22,9,
NATOMAS CHARTER SCHOOL PERFORM52803,NATOMAS CHARTER SCHOOL PERFORM,Sacramento,Sacramento,Adm,11,10,,
NATOMAS CHARTER SCHOOL PERFORM52803,NATOMAS CHARTER SCHOOL PERFORM,Sacramento,Sacramento,Enr,7,7,,
NATOMAS HIGH SCHOOL52782,NATOMAS HIGH SCHOOL,Sacramento,Sacramento,App,28,18,10,
NATOMAS HIGH SCHOOL52782,NATOMAS HIGH SCHOOL,Sacramento,Sacramento,Adm,10,7,3,
NATOMAS HIGH SCHOOL52782,NATOMAS HIGH SCHOOL,Sacramento,Sacramento,Enr,8,6,,
NATOMAS PACIFIC PATHWAYS PREP54095,NATOMAS PACIFIC PATHWAYS PREP,Sacramento,Sacramento,App,39,16,22,
NATOMAS PACIFIC PATHWAYS PREP54095,NATOMAS PACIFIC PATHWAYS PREP,Sacramento,Sacramento,Adm,15,9,6,
NATOMAS PACIFIC PATHWAYS PREP54095,NATOMAS PACIFIC PATHWAYS PREP,Sacramento,Sacramento,Enr,11,7,4,
NAVA COLLEGE PREP ACADEMY54826,NAVA COLLEGE PREP ACADEMY,Los Angeles,Los Angeles,App,6,5,,
NEA COMMUNITY LEARNING CENTER54529,NEA COMMUNITY LEARNING CENTER,Alameda,Alameda,App,5,,,
NEVADA UNION HIGH SCHOOL51095,NEVADA UNION HIGH SCHOOL,Grass Valley,Nevada,App,19,12,7,
NEVADA UNION HIGH SCHOOL51095,NEVADA UNION HIGH SCHOOL,Grass Valley,Nevada,Adm,10,8,,
NEVADA UNION HIGH SCHOOL51095,NEVADA UNION HIGH SCHOOL,Grass Valley,Nevada,Enr,3,,,
NEW DESIGNS CHARTER SCHOOL54025,NEW DESIGNS CHARTER SCHOOL,Los Angeles,Los Angeles,App,15,7,8,
NEW DESIGNS CHARTER SCHOOL54025,NEW DESIGNS CHARTER SCHOOL,Los Angeles,Los Angeles,Adm,5,,3,
NEW OPEN WORLD ACADEMY54457,NEW OPEN WORLD ACADEMY,Los Angeles,Los Angeles,App,10,5,5,
NEW OPEN WORLD ACADEMY54457,NEW OPEN WORLD ACADEMY,Los Angeles,Los Angeles,Adm,6,4,,
NEW WEST CHARTER SCHOOL54663,NEW WEST CHARTER SCHOOL,Los Angeles,Los Angeles,App,29,15,14,
NEW WEST CHARTER SCHOOL54663,NEW WEST CHARTER SCHOOL,Los Angeles,Los Angeles,Adm,8,5,3,
NEWARK MEMORIAL HIGH SCHOOL52114,NEWARK MEMORIAL HIGH SCHOOL,Newark,Alameda,App,64,31,32,
NEWARK MEMORIAL HIGH SCHOOL52114,NEWARK MEMORIAL HIGH SCHOOL,Newark,Alameda,Adm,27,14,13,
NEWARK MEMORIAL HIGH SCHOOL52114,NEWARK MEMORIAL HIGH SCHOOL,Newark,Alameda,Enr,11,,9,
NEWBURY PARK HIGH SCHOOL52117,NEWBURY PARK HIGH SCHOOL,Newbury Park,Ventura,App,90,57,33,
NEWBURY PARK HIGH SCHOOL52117,NEWBURY PARK HIGH SCHOOL,Newbury Park,Ventura,Adm,32,26,6,
NEWBURY PARK HIGH SCHOOL52117,NEWBURY PARK HIGH SCHOOL,Newbury Park,Ventura,Enr,5,4,,
NEWPORT HARBOR HIGH SCHOOL52130,NEWPORT HARBOR HIGH SCHOOL,Newport Beach,Orange,App,37,22,15,
NEWPORT HARBOR HIGH SCHOOL52130,NEWPORT HARBOR HIGH SCHOOL,Newport Beach,Orange,Adm,14,8,6,
NEWPORT HARBOR HIGH SCHOOL52130,NEWPORT HARBOR HIGH SCHOOL,Newport Beach,Orange,Enr,3,3,,
NIPOMO HIGH SCHOOL52211,NIPOMO HIGH SCHOOL,Nipomo,San Luis Obispo,App,17,13,,
NIPOMO HIGH SCHOOL52211,NIPOMO HIGH SCHOOL,Nipomo,San Luis Obispo,Adm,9,7,,
NOGALES HIGH SCHOOL51357,NOGALES HIGH SCHOOL,La Puente,Los Angeles,App,16,12,,
NORCO HIGH SCHOOL52129,NORCO HIGH SCHOOL,Norco,Riverside,App,8,,,
NORDHOFF HIGH SCHOOL52260,NORDHOFF HIGH SCHOOL,Ojai,Ventura,App,18,9,9,
NORDHOFF HIGH SCHOOL52260,NORDHOFF HIGH SCHOOL,Ojai,Ventura,Adm,7,3,4,
NORDHOFF HIGH SCHOOL52260,NORDHOFF HIGH SCHOOL,Ojai,Ventura,Enr,3,,,
NORTE VISTA SENIOR HIGH SCHOOL52664,NORTE VISTA SENIOR HIGH SCHOOL,Riverside,Riverside,App,39,28,11,
NORTE VISTA SENIOR HIGH SCHOOL52664,NORTE VISTA SENIOR HIGH SCHOOL,Riverside,Riverside,Adm,17,16,,
NORTE VISTA SENIOR HIGH SCHOOL52664,NORTE VISTA SENIOR HIGH SCHOOL,Riverside,Riverside,Enr,6,6,,
NORTH HIGH SCHOOL50220,NORTH HIGH SCHOOL,Bakersfield,Kern,App,13,8,5,
NORTH HIGH SCHOOL50220,NORTH HIGH SCHOOL,Bakersfield,Kern,Adm,8,7,,
NORTH HIGH SCHOOL53520,NORTH HIGH SCHOOL,Torrance,Los Angeles,App,37,24,13,
NORTH HIGH SCHOOL53520,NORTH HIGH SCHOOL,Torrance,Los Angeles,Adm,12,10,,
NORTH HIGH SCHOOL53520,NORTH HIGH SCHOOL,Torrance,Los Angeles,Enr,3,,,
NORTH HOLLYWOOD HIGH SCHOOL52145,NORTH HOLLYWOOD HIGH SCHOOL,North Hollywood,Los Angeles,App,80,48,31,
NORTH HOLLYWOOD HIGH SCHOOL52145,NORTH HOLLYWOOD HIGH SCHOOL,North Hollywood,Los Angeles,Adm,44,26,17,
NORTH HOLLYWOOD HIGH SCHOOL52145,NORTH HOLLYWOOD HIGH SCHOOL,North Hollywood,Los Angeles,Enr,9,7,,
NORTH MONTEREY COUNTY HS50489,NORTH MONTEREY COUNTY HS,Castroville,Monterey,App,25,17,8,
NORTH MONTEREY COUNTY HS50489,NORTH MONTEREY COUNTY HS,Castroville,Monterey,Adm,10,9,,
NORTH MONTEREY COUNTY HS50489,NORTH MONTEREY COUNTY HS,Castroville,Monterey,Enr,3,3,,
NORTH SALINAS HIGH SCHOOL52746,NORTH SALINAS HIGH SCHOOL,Salinas,Monterey,App,49,39,9,
NORTH SALINAS HIGH SCHOOL52746,NORTH SALINAS HIGH SCHOOL,Salinas,Monterey,Adm,25,23,,
NORTH SALINAS HIGH SCHOOL52746,NORTH SALINAS HIGH SCHOOL,Salinas,Monterey,Enr,6,6,,
NORTH TAHOE HIGH SCHOOL53537,NORTH TAHOE HIGH SCHOOL,Tahoe City,Placer,App,23,14,9,
NORTH TAHOE HIGH SCHOOL53537,NORTH TAHOE HIGH SCHOOL,Tahoe City,Placer,Adm,12,9,3,
NORTH TAHOE HIGH SCHOOL53537,NORTH TAHOE HIGH SCHOOL,Tahoe City,Placer,Enr,4,,,
NORTHCOAST PREP & PERF ARTS A53609,NORTHCOAST PREP & PERF ARTS A,Arcata,Humboldt,App,10,8,,
NORTHCOAST PREP & PERF ARTS A53609,NORTHCOAST PREP & PERF ARTS A,Arcata,Humboldt,Adm,8,8,,
NORTHCOAST PREP & PERF ARTS A53609,NORTHCOAST PREP & PERF ARTS A,Arcata,Humboldt,Enr,4,4,,
NORTHGATE HIGH SCHOOL50666,NORTHGATE HIGH SCHOOL,Walnut Creek,Contra Costa,App,111,63,48,
NORTHGATE HIGH SCHOOL50666,NORTHGATE HIGH SCHOOL,Walnut Creek,Contra Costa,Adm,48,35,13,
NORTHGATE HIGH SCHOOL50666,NORTHGATE HIGH SCHOOL,Walnut Creek,Contra Costa,Enr,10,7,3,
NORTHRIDGE ACADEMY HIGH SCHOOL53879,NORTHRIDGE ACADEMY HIGH SCHOOL,Northridge,Los Angeles,App,7,,,
NORTHRIDGE ACADEMY HIGH SCHOOL53879,NORTHRIDGE ACADEMY HIGH SCHOOL,Northridge,Los Angeles,Adm,3,3,,
NORTHVIEW HIGH SCHOOL50703,NORTHVIEW HIGH SCHOOL,Covina,Los Angeles,App,13,7,6,
NORTHVIEW HIGH SCHOOL50703,NORTHVIEW HIGH SCHOOL,Covina,Los Angeles,Adm,4,3,,
NORTHWOOD HIGH SCHOOL51283,NORTHWOOD HIGH SCHOOL,Irvine,Orange,App,171,85,86,
NORTHWOOD HIGH SCHOOL51283,NORTHWOOD HIGH SCHOOL,Irvine,Orange,Adm,67,38,29,
NORTHWOOD HIGH SCHOOL51283,NORTHWOOD HIGH SCHOOL,Irvine,Orange,Enr,11,6,5,
NOVA ACADEMY EARLY COLLEGE HS54104,NOVA ACADEMY EARLY COLLEGE HS,Santa Ana,Orange,App,11,10,,
NOVA ACADEMY EARLY COLLEGE HS54104,NOVA ACADEMY EARLY COLLEGE HS,Santa Ana,Orange,Adm,4,4,,
NOVATO HIGH SCHOOL52170,NOVATO HIGH SCHOOL,Novato,Marin,App,53,26,27,
NOVATO HIGH SCHOOL52170,NOVATO HIGH SCHOOL,Novato,Marin,Adm,22,13,9,
NOVATO HIGH SCHOOL52170,NOVATO HIGH SCHOOL,Novato,Marin,Enr,3,,,
NUVIEW BRIDGE EARLY COLLEGE HS52214,NUVIEW BRIDGE EARLY COLLEGE HS,Nuevo,Riverside,App,22,13,9,
NUVIEW BRIDGE EARLY COLLEGE HS52214,NUVIEW BRIDGE EARLY COLLEGE HS,Nuevo,Riverside,Adm,9,6,3,
NUVIEW BRIDGE EARLY COLLEGE HS52214,NUVIEW BRIDGE EARLY COLLEGE HS,Nuevo,Riverside,Enr,3,3,,
OAK GROVE HIGH SCHOOL53099,OAK GROVE HIGH SCHOOL,San Jose,Santa Clara,App,37,23,14,
OAK GROVE HIGH SCHOOL53099,OAK GROVE HIGH SCHOOL,San Jose,Santa Clara,Adm,17,14,3,
OAK GROVE HIGH SCHOOL53099,OAK GROVE HIGH SCHOOL,San Jose,Santa Clara,Enr,6,6,,
OAK HILLS HIGH SCHOOL54316,OAK HILLS HIGH SCHOOL,Oak Hills,San Bernardino,App,15,8,7,
OAK HILLS HIGH SCHOOL54316,OAK HILLS HIGH SCHOOL,Oak Hills,San Bernardino,Adm,9,5,4,
OAK HILLS HIGH SCHOOL54316,OAK HILLS HIGH SCHOOL,Oak Hills,San Bernardino,Enr,4,,,
OAK PARK HIGH SCHOOL50006,OAK PARK HIGH SCHOOL,Oak Park,Ventura,App,91,53,38,
OAK PARK HIGH SCHOOL50006,OAK PARK HIGH SCHOOL,Oak Park,Ventura,Adm,37,21,16,
OAK PARK HIGH SCHOOL50006,OAK PARK HIGH SCHOOL,Oak Park,Ventura,Enr,9,5,4,
OAK RIDGE HIGH SCHOOL50818,OAK RIDGE HIGH SCHOOL,El Dorado Hills,El Dorado,App,109,56,53,
OAK RIDGE HIGH SCHOOL50818,OAK RIDGE HIGH SCHOOL,El Dorado Hills,El Dorado,Adm,46,24,22,
OAK RIDGE HIGH SCHOOL50818,OAK RIDGE HIGH SCHOOL,El Dorado Hills,El Dorado,Enr,13,7,6,
OAKLAND CHARTER HIGH SCHOOL54303,OAKLAND CHARTER HIGH SCHOOL,Oakland,Alameda,App,62,26,36,
OAKLAND CHARTER HIGH SCHOOL54303,OAKLAND CHARTER HIGH SCHOOL,Oakland,Alameda,Adm,34,14,20,
OAKLAND CHARTER HIGH SCHOOL54303,OAKLAND CHARTER HIGH SCHOOL,Oakland,Alameda,Enr,13,6,7,
OAKLAND HIGH SCHOOL52225,OAKLAND HIGH SCHOOL,Oakland,Alameda,App,78,52,26,
OAKLAND HIGH SCHOOL52225,OAKLAND HIGH SCHOOL,Oakland,Alameda,Adm,39,29,10,
OAKLAND HIGH SCHOOL52225,OAKLAND HIGH SCHOOL,Oakland,Alameda,Enr,20,16,4,
OAKLAND INTERNATIONAL HIGH SCH54232,OAKLAND INTERNATIONAL HIGH SCH,Oakland,Alameda,App,15,10,5,
OAKLAND INTERNATIONAL HIGH SCH54232,OAKLAND INTERNATIONAL HIGH SCH,Oakland,Alameda,Adm,7,5,,
OAKLAND INTERNATIONAL HIGH SCH54232,OAKLAND INTERNATIONAL HIGH SCH,Oakland,Alameda,Enr,4,,,
OAKLAND SCHOOL FOR THE ARTS52410,OAKLAND SCHOOL FOR THE ARTS,Oakland,Alameda,App,21,19,,
OAKLAND SCHOOL FOR THE ARTS52410,OAKLAND SCHOOL FOR THE ARTS,Oakland,Alameda,Adm,11,10,,
OAKLAND SCHOOL FOR THE ARTS52410,OAKLAND SCHOOL FOR THE ARTS,Oakland,Alameda,Enr,4,3,,
OAKLAND TECHNICAL HIGH SCHOOL52240,OAKLAND TECHNICAL HIGH SCHOOL,Oakland,Alameda,App,133,66,67,
OAKLAND TECHNICAL HIGH SCHOOL52240,OAKLAND TECHNICAL HIGH SCHOOL,Oakland,Alameda,Adm,43,30,13,
OAKLAND TECHNICAL HIGH SCHOOL52240,OAKLAND TECHNICAL HIGH SCHOOL,Oakland,Alameda,Enr,12,9,3,
OAKLAND UNITY HIGH SCHOOL52484,OAKLAND UNITY HIGH SCHOOL,Oakland,Alameda,App,17,10,7,
OAKLAND UNITY HIGH SCHOOL52484,OAKLAND UNITY HIGH SCHOOL,Oakland,Alameda,Adm,7,4,3,
OAKMONT HIGH SCHOOL52688,OAKMONT HIGH SCHOOL,Roseville,Placer,App,55,26,29,
OAKMONT HIGH SCHOOL52688,OAKMONT HIGH SCHOOL,Roseville,Placer,Adm,20,8,12,
OAKMONT HIGH SCHOOL52688,OAKMONT HIGH SCHOOL,Roseville,Placer,Enr,8,,6,
OCEAN VIEW HIGH SCHOOL51224,OCEAN VIEW HIGH SCHOOL,Huntington Beach,Orange,App,14,8,6,
OCEAN VIEW HIGH SCHOOL51224,OCEAN VIEW HIGH SCHOOL,Huntington Beach,Orange,Adm,4,4,,
OCEANA HIGH SCHOOL52308,OCEANA HIGH SCHOOL,Pacifica,San Mateo,App,24,11,13,
OCEANA HIGH SCHOOL52308,OCEANA HIGH SCHOOL,Pacifica,San Mateo,Adm,9,5,4,
OCEANSIDE HIGH SCHOOL52249,OCEANSIDE HIGH SCHOOL,Oceanside,San Diego,App,18,14,,
OCEANSIDE HIGH SCHOOL52249,OCEANSIDE HIGH SCHOOL,Oceanside,San Diego,Adm,9,6,3,
OFARRELL CHARTER SCHOOL54629,OFARRELL CHARTER SCHOOL,San Diego,San Diego,App,14,9,5,
OFARRELL CHARTER SCHOOL54629,OFARRELL CHARTER SCHOOL,San Diego,San Diego,Adm,9,5,4,
OLYMPIAN HIGH SCHOOL54072,OLYMPIAN HIGH SCHOOL,Chula Vista,San Diego,App,50,32,18,
OLYMPIAN HIGH SCHOOL54072,OLYMPIAN HIGH SCHOOL,Chula Vista,San Diego,Adm,21,15,6,
OLYMPIAN HIGH SCHOOL54072,OLYMPIAN HIGH SCHOOL,Chula Vista,San Diego,Enr,5,4,,
ONTARIO HIGH SCHOOL52274,ONTARIO HIGH SCHOOL,Ontario,San Bernardino,App,23,17,6,
ONTARIO HIGH SCHOOL52274,ONTARIO HIGH SCHOOL,Ontario,San Bernardino,Adm,6,5,,
OPPORTUNITIES LRN-BALDWIN PARK51518,OPPORTUNITIES LRN-BALDWIN PARK,Irwindale,Los Angeles,App,14,10,,
OPPORTUNITIES LRN-BALDWIN PARK51518,OPPORTUNITIES LRN-BALDWIN PARK,Irwindale,Los Angeles,Adm,5,3,,
OPPORTUNITIES LRN-BALDWIN PARK51518,OPPORTUNITIES LRN-BALDWIN PARK,Irwindale,Los Angeles,Enr,3,3,,
OPTIONS FOR YOUTH SAN JUAN52427,OPTIONS FOR YOUTH SAN JUAN,Carmichael,Sacramento,App,5,,,
ORANGE COUNTY HS OF THE ARTS53266,ORANGE COUNTY HS OF THE ARTS,Santa Ana,Orange,App,65,43,22,
ORANGE COUNTY HS OF THE ARTS53266,ORANGE COUNTY HS OF THE ARTS,Santa Ana,Orange,Adm,33,26,7,
ORANGE COUNTY HS OF THE ARTS53266,ORANGE COUNTY HS OF THE ARTS,Santa Ana,Orange,Enr,4,,,
ORANGE COVE HIGH SCHOOL53976,ORANGE COVE HIGH SCHOOL,Orange Cove,Fresno,App,12,9,,
ORANGE COVE HIGH SCHOOL53976,ORANGE COVE HIGH SCHOOL,Orange Cove,Fresno,Adm,3,,,
ORANGE GLEN HIGH SCHOOL50873,ORANGE GLEN HIGH SCHOOL,Escondido,San Diego,App,24,16,8,
ORANGE GLEN HIGH SCHOOL50873,ORANGE GLEN HIGH SCHOOL,Escondido,San Diego,Adm,11,7,4,
ORANGE VISTA HIGH SCHOOL50038,ORANGE VISTA HIGH SCHOOL,Perris,Riverside,App,28,21,7,
ORANGE VISTA HIGH SCHOOL50038,ORANGE VISTA HIGH SCHOOL,Perris,Riverside,Adm,10,9,,
ORCUTT ACADEMY HIGH SCHOOL54287,ORCUTT ACADEMY HIGH SCHOOL,Orcutt,Santa Barbara,App,10,5,5,
ORCUTT ACADEMY HIGH SCHOOL54287,ORCUTT ACADEMY HIGH SCHOOL,Orcutt,Santa Barbara,Adm,7,5,,
ORESTIMBA HIGH SCHOOL52125,ORESTIMBA HIGH SCHOOL,Newman,Stanislaus,App,33,25,8,
ORESTIMBA HIGH SCHOOL52125,ORESTIMBA HIGH SCHOOL,Newman,Stanislaus,Adm,13,12,,
ORESTIMBA HIGH SCHOOL52125,ORESTIMBA HIGH SCHOOL,Newman,Stanislaus,Enr,3,,,
ORLAND HIGH SCHOOL52285,ORLAND HIGH SCHOOL,Orland,Glenn,App,9,6,,
ORLAND HIGH SCHOOL52285,ORLAND HIGH SCHOOL,Orland,Glenn,Adm,4,3,,
OROSI HIGH SCHOOL52290,OROSI HIGH SCHOOL,Orosi,Tulare,App,30,24,5,
OROSI HIGH SCHOOL52290,OROSI HIGH SCHOOL,Orosi,Tulare,Adm,15,12,3,
OROSI HIGH SCHOOL52290,OROSI HIGH SCHOOL,Orosi,Tulare,Enr,4,3,,
OROVILLE HIGH SCHOOL52295,OROVILLE HIGH SCHOOL,Oroville,Butte,App,10,6,,
OROVILLE HIGH SCHOOL52295,OROVILLE HIGH SCHOOL,Oroville,Butte,Adm,4,3,,
OROVILLE HIGH SCHOOL52295,OROVILLE HIGH SCHOOL,Oroville,Butte,Enr,3,,,
OSCAR DE LA HOYA ANIMO CHARTER51781,OSCAR DE LA HOYA ANIMO CHARTER,Los Angeles,Los Angeles,App,12,9,,
OSCAR DE LA HOYA ANIMO CHARTER51781,OSCAR DE LA HOYA ANIMO CHARTER,Los Angeles,Los Angeles,Adm,7,6,,
OSCAR DE LA HOYA ANIMO CHARTER51781,OSCAR DE LA HOYA ANIMO CHARTER,Los Angeles,Los Angeles,Enr,4,4,,
OTAY RANCH HIGH SCHOOL50602,OTAY RANCH HIGH SCHOOL,Chula Vista,San Diego,App,45,26,19,
OTAY RANCH HIGH SCHOOL50602,OTAY RANCH HIGH SCHOOL,Chula Vista,San Diego,Adm,13,5,8,
OXFORD ACADEMY50776,OXFORD ACADEMY,Cypress,Orange,App,53,31,22,
OXFORD ACADEMY50776,OXFORD ACADEMY,Cypress,Orange,Adm,28,21,7,
OXFORD ACADEMY50776,OXFORD ACADEMY,Cypress,Orange,Enr,4,4,,
OXNARD HIGH SCHOOL52305,OXNARD HIGH SCHOOL,Oxnard,Ventura,App,58,33,25,
OXNARD HIGH SCHOOL52305,OXNARD HIGH SCHOOL,Oxnard,Ventura,Adm,26,18,8,
OXNARD HIGH SCHOOL52305,OXNARD HIGH SCHOOL,Oxnard,Ventura,Enr,5,5,,
PACHECO HIGH SCHOOL54394,PACHECO HIGH SCHOOL,Los Banos,Merced,App,32,21,11,
PACHECO HIGH SCHOOL54394,PACHECO HIGH SCHOOL,Los Banos,Merced,Adm,10,7,3,
PACHECO HIGH SCHOOL54394,PACHECO HIGH SCHOOL,Los Banos,Merced,Enr,7,6,,
PACIFIC LAW ACADEMY53952,PACIFIC LAW ACADEMY,Stockton,San Joaquin,App,13,7,5,
PACIFIC LAW ACADEMY53952,PACIFIC LAW ACADEMY,Stockton,San Joaquin,Adm,7,4,,
PACIFIC LAW ACADEMY53952,PACIFIC LAW ACADEMY,Stockton,San Joaquin,Enr,3,,,
PACIFICA HIGH SCHOOL51034,PACIFICA HIGH SCHOOL,Garden Grove,Orange,App,17,10,7,
PACIFICA HIGH SCHOOL51034,PACIFICA HIGH SCHOOL,Garden Grove,Orange,Adm,9,6,3,
PACIFICA HIGH SCHOOL51034,PACIFICA HIGH SCHOOL,Garden Grove,Orange,Enr,3,,,
PACIFICA HIGH SCHOOL52379,PACIFICA HIGH SCHOOL,Oxnard,Ventura,App,36,27,9,
PACIFICA HIGH SCHOOL52379,PACIFICA HIGH SCHOOL,Oxnard,Ventura,Adm,18,13,5,
PACIFICA HIGH SCHOOL52379,PACIFICA HIGH SCHOOL,Oxnard,Ventura,Enr,5,4,,
PAJARO VALLEY HS54045,PAJARO VALLEY HS,Watsonville,Santa Cruz,App,29,23,6,
PAJARO VALLEY HS54045,PAJARO VALLEY HS,Watsonville,Santa Cruz,Adm,13,9,4,
PAJARO VALLEY HS54045,PAJARO VALLEY HS,Watsonville,Santa Cruz,Enr,3,,,
PALISADES CHARTER HIGH SCHOOL52327,PALISADES CHARTER HIGH SCHOOL,Pacific Palisade,Los Angeles,App,172,101,71,
PALISADES CHARTER HIGH SCHOOL52327,PALISADES CHARTER HIGH SCHOOL,Pacific Palisade,Los Angeles,Adm,85,53,32,
PALISADES CHARTER HIGH SCHOOL52327,PALISADES CHARTER HIGH SCHOOL,Pacific Palisade,Los Angeles,Enr,14,12,,
PALM SPRINGS HIGH SCHOOL52320,PALM SPRINGS HIGH SCHOOL,Palm Springs,Riverside,App,21,12,9,
PALM SPRINGS HIGH SCHOOL52320,PALM SPRINGS HIGH SCHOOL,Palm Springs,Riverside,Adm,6,3,3,
PALO ALTO SENIOR HIGH SCHOOL52350,PALO ALTO SENIOR HIGH SCHOOL,Palo Alto,Santa Clara,App,246,118,127,
PALO ALTO SENIOR HIGH SCHOOL52350,PALO ALTO SENIOR HIGH SCHOOL,Palo Alto,Santa Clara,Adm,97,56,41,
PALO ALTO SENIOR HIGH SCHOOL52350,PALO ALTO SENIOR HIGH SCHOOL,Palo Alto,Santa Clara,Enr,10,6,4,
PALOMA VALLEY HIGH SCHOOL51907,PALOMA VALLEY HIGH SCHOOL,Menifee,Riverside,App,24,10,14,
PALOMA VALLEY HIGH SCHOOL51907,PALOMA VALLEY HIGH SCHOOL,Menifee,Riverside,Adm,8,,7,
PALOS VERDES HIGH SCHOOL52358,PALOS VERDES HIGH SCHOOL,Palos Verdes Estate,Los Angeles,App,78,44,34,
PALOS VERDES HIGH SCHOOL52358,PALOS VERDES HIGH SCHOOL,Palos Verdes Estate,Los Angeles,Adm,28,20,8,
PALOS VERDES HIGH SCHOOL52358,PALOS VERDES HIGH SCHOOL,Palos Verdes Estate,Los Angeles,Enr,4,,,
PALOS VERDES PENINSULA HS52683,PALOS VERDES PENINSULA HS,Rolling Hills Estat,Los Angeles,App,174,99,74,
PALOS VERDES PENINSULA HS52683,PALOS VERDES PENINSULA HS,Rolling Hills Estat,Los Angeles,Adm,69,44,24,
PALOS VERDES PENINSULA HS52683,PALOS VERDES PENINSULA HS,Rolling Hills Estat,Los Angeles,Enr,7,6,,
PANORAMA HIGH SCHOOL54081,PANORAMA HIGH SCHOOL,Panorama City,Los Angeles,App,25,19,6,
PANORAMA HIGH SCHOOL54081,PANORAMA HIGH SCHOOL,Panorama City,Los Angeles,Adm,5,5,,
PARADISE HIGH SCHOOL52360,PARADISE HIGH SCHOOL,Paradise,Butte,App,14,8,6,
PARADISE HIGH SCHOOL52360,PARADISE HIGH SCHOOL,Paradise,Butte,Adm,7,4,3,
PARAMOUNT HIGH SCHOOL52365,PARAMOUNT HIGH SCHOOL,Paramount,Los Angeles,App,41,32,9,
PARAMOUNT HIGH SCHOOL52365,PARAMOUNT HIGH SCHOOL,Paramount,Los Angeles,Adm,20,17,3,
PARAMOUNT HIGH SCHOOL52365,PARAMOUNT HIGH SCHOOL,Paramount,Los Angeles,Enr,6,5,,
PARLIER HIGH SCHOOL52370,PARLIER HIGH SCHOOL,Parlier,Fresno,App,29,17,12,
PARLIER HIGH SCHOOL52370,PARLIER HIGH SCHOOL,Parlier,Fresno,Adm,14,8,6,
PARLIER HIGH SCHOOL52370,PARLIER HIGH SCHOOL,Parlier,Fresno,Enr,3,,3,
PASADENA HIGH SCHOOL52401,PASADENA HIGH SCHOOL,Pasadena,Los Angeles,App,37,20,17,
PASADENA HIGH SCHOOL52401,PASADENA HIGH SCHOOL,Pasadena,Los Angeles,Adm,17,9,8,
PASADENA HIGH SCHOOL52401,PASADENA HIGH SCHOOL,Pasadena,Los Angeles,Enr,4,,,
PASO ROBLES HIGH SCHOOL52425,PASO ROBLES HIGH SCHOOL,Paso Robles,San Luis Obispo,App,30,22,8,
PASO ROBLES HIGH SCHOOL52425,PASO ROBLES HIGH SCHOOL,Paso Robles,San Luis Obispo,Adm,21,14,7,
PASO ROBLES HIGH SCHOOL52425,PASO ROBLES HIGH SCHOOL,Paso Robles,San Luis Obispo,Enr,6,5,,
PATRICK HENRY HIGH SCHOOL52867,PATRICK HENRY HIGH SCHOOL,San Diego,San Diego,App,55,34,21,
PATRICK HENRY HIGH SCHOOL52867,PATRICK HENRY HIGH SCHOOL,San Diego,San Diego,Adm,20,13,7,
PATRIOT HIGH SCHOOL54159,PATRIOT HIGH SCHOOL,Riverside,Riverside,App,18,13,5,
PATRIOT HIGH SCHOOL54159,PATRIOT HIGH SCHOOL,Riverside,Riverside,Adm,11,7,4,
PATRIOT HIGH SCHOOL54159,PATRIOT HIGH SCHOOL,Riverside,Riverside,Enr,5,4,,
PATTERSON HIGH SCHOOL52430,PATTERSON HIGH SCHOOL,Patterson,Stanislaus,App,49,32,17,
PATTERSON HIGH SCHOOL52430,PATTERSON HIGH SCHOOL,Patterson,Stanislaus,Adm,17,13,4,
PATTERSON HIGH SCHOOL52430,PATTERSON HIGH SCHOOL,Patterson,Stanislaus,Enr,7,5,,
PERRIS HIGH52440,PERRIS HIGH,Perris,Riverside,App,22,16,6,
PERRIS HIGH52440,PERRIS HIGH,Perris,Riverside,Adm,9,7,,
PETALUMA HIGH SCHOOL52460,PETALUMA HIGH SCHOOL,Petaluma,Sonoma,App,44,28,16,
PETALUMA HIGH SCHOOL52460,PETALUMA HIGH SCHOOL,Petaluma,Sonoma,Adm,16,12,4,
PETALUMA HIGH SCHOOL52460,PETALUMA HIGH SCHOOL,Petaluma,Sonoma,Enr,5,4,,
PHILLIP & SALA BURTON ACAD HS52994,PHILLIP & SALA BURTON ACAD HS,San Francisco,San Francisco,App,75,41,34,
PHILLIP & SALA BURTON ACAD HS52994,PHILLIP & SALA BURTON ACAD HS,San Francisco,San Francisco,Adm,31,19,12,
PHILLIP & SALA BURTON ACAD HS52994,PHILLIP & SALA BURTON ACAD HS,San Francisco,San Francisco,Enr,10,5,5,
PHINEAS BANNING HIGH SCHOOL53785,PHINEAS BANNING HIGH SCHOOL,Wilmington,Los Angeles,App,25,19,5,
PHINEAS BANNING HIGH SCHOOL53785,PHINEAS BANNING HIGH SCHOOL,Wilmington,Los Angeles,Adm,5,4,,
